Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.380544   215.844388
0.390544   205.855780
0.400544   204.613817
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
0.560544   252.149297
0.570544   255.518211
0.580544   255.199750
0.590544   246.574267
0.600544   222.567257
0.610544   216.682917
0.620544   214.577318
0.630544   212.326509
0.640544   211.026922
0.650544   209.610459
0.660544   208.121143
0.670544   207.019884
0.680544   206.707638
0.690544   212.427432
0.700544   213.995740
0.710544   214.628161
0.720544   216.487605
0.730544   218.674942
0.740544   219.775425
0.750544   223.847420
0.760544   223.880328
0.770544   220.746190
0.780544   221.138919
0.790544   221.952821
0.800544   220.399451
0.810544   221.279793
0.820544   222.460495
0.830544   222.704597
0.840544   222.230659
0.850544   224.896148
--undefined--   --undefined--
--undefined--   --undefined--
0.880544   236.272059
0.890544   251.451481
0.900544   232.368646
0.910544   225.974749
0.920544   218.789708
0.930544   224.851706
0.940544   224.384680
--undefined--   --undefined--
--undefined--   --undefined--
0.970544   254.354040
0.980544   233.906076
0.990544   232.684177
1.000544   231.431074
1.010544   229.032774
1.020544   230.217126
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
1.180544   247.568376
1.190544   257.071158
1.200544   244.531750
1.210544   232.454722
1.220544   219.922941
1.230544   223.636882
1.240544   228.627811
1.250544   227.000352
1.260544   229.636260
1.270544   233.167924
1.280544   236.470974
1.290544   240.307055
1.300544   242.855764
1.310544   242.492358
